tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
190,513,378,TRANSFER,589.97,2017-01-02T00:00:00Z,False,-1
191,121,986,TRANSFER,148.0,2017-01-02T00:00:00Z,False,-1
192,741,390,TRANSFER,656.09,2017-01-02T00:00:00Z,False,-1
193,834,817,TRANSFER,581.62,2017-01-02T00:00:00Z,False,-1
194,176,298,PAYMENT,636.28,2017-01-02T00:00:00Z,False,-1
195,247,394,CASH_OUT,111.3,2017-01-02T00:00:00Z,False,-1
196,546,135,PAYMENT,755.13,2017-01-02T00:00:00Z,False,-1
197,494,209,TRANSFER,860.92,2017-01-02T00:00:00Z,False,-1
198,142,853,CASH_OUT,580.54,2017-01-02T00:00:00Z,False,-1
199,106,556,CASH_IN,267.01,2017-01-02T00:00:00Z,False,-1
200,950,913,CASH_IN,419.69,2017-01-02T00:00:00Z,False,-1
201,103,976,PAYMENT,109.9,2017-01-02T00:00:00Z,False,-1
202,850,446,TRANSFER,344.09,2017-01-02T00:00:00Z,False,-1
203,478,405,CASH_IN,565.44,2017-01-02T00:00:00Z,False,-1
204,664,982,CASH_OUT,739.12,2017-01-02T00:00:00Z,False,-1
205,906,935,DEBIT,147.16,2017-01-02T00:00:00Z,False,-1
206,793,246,CASH_IN,518.46,2017-01-02T00:00:00Z,False,-1
207,520,219,CASH_OUT,855.88,2017-01-02T00:00:00Z,False,-1
208,579,85,DEPOSIT,552.01,2017-01-02T00:00:00Z,False,-1
209,951,353,CASH_IN,145.38,2017-01-02T00:00:00Z,False,-1
210,53,633,TRANSFER,591.9,2017-01-02T00:00:00Z,False,-1
211,455,94,TRANSFER,345.19,2017-01-02T00:00:00Z,False,-1
212,92,808,CASH_OUT,684.98,2017-01-02T00:00:00Z,False,-1
213,44,836,TRANSFER,453.3,2017-01-02T00:00:00Z,False,-1
214,402,328,CASH_IN,502.49,2017-01-02T00:00:00Z,False,-1
215,776,433,DEBIT,133.63,2017-01-02T00:00:00Z,False,-1
216,823,981,CASH_OUT,361.84,2017-01-02T00:00:00Z,False,-1
217,709,651,TRANSFER,521.59,2017-01-02T00:00:00Z,False,-1
218,441,187,TRANSFER,129.02,2017-01-02T00:00:00Z,False,-1
219,524,2,CASH_OUT,654.98,2017-01-02T00:00:00Z,False,-1
220,90,893,PAYMENT,895.17,2017-01-02T00:00:00Z,False,-1
221,952,484,DEBIT,814.97,2017-01-02T00:00:00Z,False,-1
222,136,94,CASH_OUT,415.14,2017-01-02T00:00:00Z,False,-1
223,666,641,DEPOSIT,270.48,2017-01-02T00:00:00Z,False,-1
224,634,959,TRANSFER,913.13,2017-01-02T00:00:00Z,False,-1
225,13,220,TRANSFER,219.86,2017-01-02T00:00:00Z,False,-1
226,523,190,DEPOSIT,140.37,2017-01-02T00:00:00Z,False,-1
227,865,235,TRANSFER,252.31,2017-01-02T00:00:00Z,False,-1
228,954,498,PAYMENT,485.74,2017-01-02T00:00:00Z,False,-1
229,620,926,CASH_IN,829.77,2017-01-02T00:00:00Z,False,-1
230,615,236,TRANSFER,897.08,2017-01-02T00:00:00Z,False,-1
231,867,931,TRANSFER,449.05,2017-01-02T00:00:00Z,False,-1
232,744,251,CASH_OUT,254.48,2017-01-02T00:00:00Z,False,-1
233,701,111,TRANSFER,669.94,2017-01-02T00:00:00Z,False,-1
234,545,420,CASH_OUT,755.43,2017-01-02T00:00:00Z,False,-1
235,593,167,CASH_IN,458.8,2017-01-02T00:00:00Z,False,-1
236,619,286,PAYMENT,713.0,2017-01-02T00:00:00Z,False,-1
237,246,314,TRANSFER,401.44,2017-01-02T00:00:00Z,False,-1
238,730,663,TRANSFER,102.55,2017-01-02T00:00:00Z,True,2
239,19,912,PAYMENT,808.71,2017-01-02T00:00:00Z,False,-1
240,512,194,TRANSFER,964.47,2017-01-02T00:00:00Z,False,-1
241,811,864,CASH_OUT,698.78,2017-01-02T00:00:00Z,False,-1
242,489,422,TRANSFER,582.31,2017-01-02T00:00:00Z,False,-1
243,757,769,CASH_OUT,105.22,2017-01-02T00:00:00Z,False,-1
244,747,948,PAYMENT,631.8,2017-01-02T00:00:00Z,False,-1
245,197,964,TRANSFER,337.16,2017-01-02T00:00:00Z,False,-1
246,31,624,CASH_IN,421.39,2017-01-02T00:00:00Z,False,-1
247,675,882,TRANSFER,963.28,2017-01-02T00:00:00Z,False,-1
248,905,653,CASH_OUT,722.1,2017-01-02T00:00:00Z,False,-1
249,25,322,CASH_OUT,986.93,2017-01-02T00:00:00Z,False,-1
250,410,207,TRANSFER,265.91,2017-01-02T00:00:00Z,False,-1
251,157,356,TRANSFER,376.13,2017-01-02T00:00:00Z,False,-1
252,99,902,DEBIT,683.53,2017-01-02T00:00:00Z,False,-1
253,803,376,TRANSFER,254.2,2017-01-02T00:00:00Z,False,-1
254,781,890,TRANSFER,148.57,2017-01-02T00:00:00Z,False,-1
255,473,567,DEPOSIT,864.56,2017-01-02T00:00:00Z,False,-1
256,133,673,TRANSFER,250.18,2017-01-02T00:00:00Z,False,-1
257,39,778,DEPOSIT,836.16,2017-01-02T00:00:00Z,False,-1
258,761,919,PAYMENT,664.22,2017-01-02T00:00:00Z,False,-1
259,126,812,PAYMENT,187.36,2017-01-02T00:00:00Z,False,-1
260,733,674,PAYMENT,555.12,2017-01-02T00:00:00Z,False,-1
261,188,236,TRANSFER,435.64,2017-01-02T00:00:00Z,False,-1
262,869,526,CASH_IN,614.92,2017-01-02T00:00:00Z,False,-1
263,177,819,PAYMENT,277.63,2017-01-02T00:00:00Z,False,-1
264,5,353,TRANSFER,177.13,2017-01-02T00:00:00Z,False,-1
265,684,96,DEPOSIT,345.96,2017-01-02T00:00:00Z,False,-1
266,505,218,PAYMENT,721.81,2017-01-02T00:00:00Z,False,-1
267,785,858,CASH_IN,442.74,2017-01-02T00:00:00Z,False,-1
268,388,217,CASH_OUT,672.53,2017-01-02T00:00:00Z,False,-1
269,857,248,TRANSFER,715.67,2017-01-02T00:00:00Z,False,-1
270,974,681,TRANSFER,356.21,2017-01-02T00:00:00Z,False,-1
271,671,936,DEPOSIT,807.43,2017-01-02T00:00:00Z,False,-1
272,18,768,DEPOSIT,713.99,2017-01-02T00:00:00Z,False,-1
273,901,981,TRANSFER,794.86,2017-01-02T00:00:00Z,False,-1
274,637,984,TRANSFER,648.47,2017-01-02T00:00:00Z,False,-1
275,789,999,DEPOSIT,543.0,2017-01-02T00:00:00Z,False,-1
276,423,173,PAYMENT,985.49,2017-01-02T00:00:00Z,False,-1
277,570,442,PAYMENT,598.81,2017-01-02T00:00:00Z,False,-1
278,923,343,TRANSFER,906.79,2017-01-02T00:00:00Z,False,-1
279,646,741,DEBIT,960.61,2017-01-02T00:00:00Z,False,-1
280,648,911,CASH_OUT,943.26,2017-01-02T00:00:00Z,False,-1
281,711,355,DEPOSIT,503.47,2017-01-02T00:00:00Z,False,-1
282,820,862,TRANSFER,273.96,2017-01-02T00:00:00Z,False,-1
283,105,255,CASH_OUT,608.95,2017-01-02T00:00:00Z,False,-1
284,988,707,DEPOSIT,415.04,2017-01-02T00:00:00Z,False,-1
285,975,95,PAYMENT,745.05,2017-01-02T00:00:00Z,False,-1
286,567,200,CASH_OUT,447.26,2017-01-02T00:00:00Z,False,-1
287,87,454,PAYMENT,815.51,2017-01-02T00:00:00Z,False,-1
288,183,210,TRANSFER,376.44,2017-01-02T00:00:00Z,False,-1
289,713,183,CASH_OUT,349.83,2017-01-02T00:00:00Z,False,-1
290,437,263,DEPOSIT,348.68,2017-01-02T00:00:00Z,False,-1
291,408,347,PAYMENT,984.09,2017-01-02T00:00:00Z,False,-1
292,530,143,TRANSFER,856.86,2017-01-02T00:00:00Z,False,-1
293,12,859,TRANSFER,349.76,2017-01-02T00:00:00Z,False,-1
294,896,981,TRANSFER,432.24,2017-01-02T00:00:00Z,False,-1
295,999,910,TRANSFER,584.44,2017-01-02T00:00:00Z,False,-1
296,875,566,TRANSFER,438.22,2017-01-02T00:00:00Z,False,-1
297,559,105,CASH_OUT,587.11,2017-01-02T00:00:00Z,False,-1
298,702,259,TRANSFER,509.1,2017-01-02T00:00:00Z,False,-1
299,730,609,TRANSFER,561.27,2017-01-02T00:00:00Z,False,-1
300,726,776,PAYMENT,112.78,2017-01-02T00:00:00Z,False,-1
301,52,280,CASH_IN,187.23,2017-01-02T00:00:00Z,False,-1
302,514,25,TRANSFER,671.14,2017-01-02T00:00:00Z,False,-1
303,585,229,DEPOSIT,581.32,2017-01-02T00:00:00Z,False,-1
304,868,862,CASH_IN,206.57,2017-01-02T00:00:00Z,False,-1
305,628,649,PAYMENT,737.52,2017-01-03T00:00:00Z,False,-1
306,704,408,DEPOSIT,582.98,2017-01-03T00:00:00Z,False,-1
307,891,905,CASH_OUT,693.66,2017-01-03T00:00:00Z,False,-1
308,770,860,TRANSFER,823.82,2017-01-03T00:00:00Z,False,-1
309,450,200,TRANSFER,241.09,2017-01-03T00:00:00Z,False,-1
310,970,706,TRANSFER,488.33,2017-01-03T00:00:00Z,False,-1
311,76,354,CASH_IN,863.5,2017-01-03T00:00:00Z,False,-1
312,496,369,DEBIT,284.48,2017-01-03T00:00:00Z,False,-1
313,499,296,DEPOSIT,672.76,2017-01-03T00:00:00Z,False,-1
314,944,497,TRANSFER,117.28,2017-01-03T00:00:00Z,False,-1
315,534,100,CASH_IN,475.36,2017-01-03T00:00:00Z,False,-1
316,439,185,CASH_OUT,774.41,2017-01-03T00:00:00Z,False,-1
317,77,385,TRANSFER,228.86,2017-01-03T00:00:00Z,False,-1
318,180,500,CASH_OUT,639.48,2017-01-03T00:00:00Z,False,-1
319,566,55,TRANSFER,788.28,2017-01-03T00:00:00Z,False,-1
320,929,645,TRANSFER,796.52,2017-01-03T00:00:00Z,False,-1
321,580,219,TRANSFER,347.32,2017-01-03T00:00:00Z,False,-1
322,890,984,CASH_IN,910.47,2017-01-03T00:00:00Z,False,-1
323,159,340,TRANSFER,388.9,2017-01-03T00:00:00Z,False,-1
324,877,752,PAYMENT,685.61,2017-01-03T00:00:00Z,False,-1
325,657,727,TRANSFER,940.26,2017-01-03T00:00:00Z,False,-1
326,602,539,TRANSFER,217.89,2017-01-03T00:00:00Z,False,-1
327,586,172,TRANSFER,237.1,2017-01-03T00:00:00Z,False,-1
328,548,127,TRANSFER,778.8,2017-01-03T00:00:00Z,False,-1
329,934,982,CASH_OUT,560.14,2017-01-03T00:00:00Z,False,-1
330,410,20,CASH_OUT,849.93,2017-01-03T00:00:00Z,False,-1
331,104,299,DEBIT,370.65,2017-01-03T00:00:00Z,False,-1
332,55,860,DEBIT,562.41,2017-01-03T00:00:00Z,False,-1
333,945,899,PAYMENT,932.52,2017-01-03T00:00:00Z,False,-1
334,7,245,TRANSFER,237.91,2017-01-03T00:00:00Z,False,-1
335,171,654,CASH_IN,723.71,2017-01-03T00:00:00Z,False,-1
336,870,995,TRANSFER,768.61,2017-01-03T00:00:00Z,False,-1
337,420,251,TRANSFER,164.17,2017-01-03T00:00:00Z,False,-1
338,129,251,PAYMENT,878.89,2017-01-03T00:00:00Z,False,-1
339,543,241,TRANSFER,201.39,2017-01-03T00:00:00Z,False,-1
340,51,290,CASH_OUT,236.32,2017-01-03T00:00:00Z,False,-1
341,4,918,TRANSFER,900.95,2017-01-03T00:00:00Z,False,-1
342,824,260,CASH_IN,688.93,2017-01-03T00:00:00Z,False,-1
343,831,906,PAYMENT,107.28,2017-01-03T00:00:00Z,False,-1
344,746,176,TRANSFER,501.64,2017-01-03T00:00:00Z,False,-1
345,443,50,TRANSFER,983.5,2017-01-03T00:00:00Z,False,-1
346,17,999,PAYMENT,858.74,2017-01-03T00:00:00Z,False,-1
347,472,742,CASH_OUT,939.63,2017-01-03T00:00:00Z,False,-1
348,230,390,TRANSFER,211.15,2017-01-03T00:00:00Z,False,-1
349,900,243,TRANSFER,382.42,2017-01-03T00:00:00Z,False,-1
350,47,857,CASH_OUT,573.82,2017-01-03T00:00:00Z,False,-1
351,518,240,TRANSFER,247.79,2017-01-03T00:00:00Z,False,-1
352,437,234,CASH_OUT,506.67,2017-01-03T00:00:00Z,False,-1
353,56,999,CASH_IN,316.49,2017-01-03T00:00:00Z,False,-1
354,454,41,PAYMENT,238.22,2017-01-03T00:00:00Z,False,-1
355,880,813,DEBIT,292.53,2017-01-03T00:00:00Z,False,-1
356,128,818,DEPOSIT,1061.29,2017-01-03T00:00:00Z,False,-1
357,985,655,CASH_OUT,218.84,2017-01-03T00:00:00Z,False,-1
358,16,359,TRANSFER,643.3,2017-01-03T00:00:00Z,False,-1
359,660,386,PAYMENT,511.56,2017-01-03T00:00:00Z,False,-1
360,117,578,TRANSFER,807.3,2017-01-03T00:00:00Z,False,-1
361,818,446,TRANSFER,759.92,2017-01-03T00:00:00Z,False,-1
362,669,386,CASH_OUT,739.12,2017-01-03T00:00:00Z,False,-1
363,914,535,TRANSFER,734.2,2017-01-03T00:00:00Z,False,-1
364,568,309,TRANSFER,431.45,2017-01-03T00:00:00Z,False,-1
365,10,984,CASH_IN,383.51,2017-01-03T00:00:00Z,False,-1
366,401,133,CASH_OUT,466.69,2017-01-03T00:00:00Z,False,-1
367,151,310,DEPOSIT,165.05,2017-01-03T00:00:00Z,False,-1
368,464,523,TRANSFER,212.69,2017-01-03T00:00:00Z,False,-1
369,188,236,TRANSFER,551.82,2017-01-03T00:00:00Z,False,-1
370,699,904,DEPOSIT,560.14,2017-01-03T00:00:00Z,False,-1
371,629,927,CASH_OUT,483.05,2017-01-03T00:00:00Z,False,-1
372,909,809,TRANSFER,371.74,2017-01-03T00:00:00Z,False,-1
373,532,632,PAYMENT,934.34,2017-01-03T00:00:00Z,False,-1
