tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
30,721,979,TRANSFER,186.92,2021-01-01T00:00:00Z,False,-1
31,972,926,PAYMENT,405.78,2021-01-01T00:00:00Z,False,-1
32,573,238,CASH_IN,275.28,2021-01-01T00:00:00Z,False,-1
33,235,305,PAYMENT,498.3,2021-01-01T00:00:00Z,False,-1
34,667,844,DEPOSIT,406.91,2021-01-01T00:00:00Z,False,-1
35,758,902,TRANSFER,793.72,2021-01-01T00:00:00Z,False,-1
36,764,785,CASH_OUT,912.75,2021-01-01T00:00:00Z,False,-1
37,715,911,TRANSFER,847.64,2021-01-01T00:00:00Z,False,-1
38,932,64,TRANSFER,466.74,2021-01-01T00:00:00Z,False,-1
39,14,204,TRANSFER,139.15,2021-01-01T00:00:00Z,False,-1
40,511,17,TRANSFER,967.2,2021-01-01T00:00:00Z,False,-1
41,16,359,TRANSFER,594.39,2021-01-01T00:00:00Z,False,-1
42,616,467,DEPOSIT,872.2,2021-01-01T00:00:00Z,False,-1
43,898,982,PAYMENT,554.76,2021-01-01T00:00:00Z,False,-1
44,475,444,TRANSFER,853.2,2021-01-01T00:00:00Z,False,-1
45,530,331,TRANSFER,302.48,2021-01-01T00:00:00Z,False,-1
46,199,952,TRANSFER,723.61,2021-01-01T00:00:00Z,False,-1
47,340,249,TRANSFER,653.21,2021-01-01T00:00:00Z,False,-1
48,151,384,DEBIT,531.4,2021-01-01T00:00:00Z,False,-1
49,590,69,PAYMENT,547.03,2021-01-01T00:00:00Z,False,-1
50,904,963,DEPOSIT,922.42,2021-01-01T00:00:00Z,False,-1
51,97,26,CASH_OUT,570.83,2021-01-01T00:00:00Z,False,-1
52,316,352,TRANSFER,438.53,2021-01-01T00:00:00Z,False,-1
53,690,140,TRANSFER,202.75,2021-01-01T00:00:00Z,False,-1
54,336,344,PAYMENT,448.66,2021-01-01T00:00:00Z,False,-1
55,633,288,CASH_IN,474.15,2021-01-01T00:00:00Z,False,-1
56,618,972,CASH_OUT,398.91,2021-01-01T00:00:00Z,False,-1
57,116,88,TRANSFER,725.44,2021-01-01T00:00:00Z,False,-1
58,795,718,CASH_OUT,436.8,2021-01-01T00:00:00Z,False,-1
59,801,770,TRANSFER,172.95,2021-01-01T00:00:00Z,False,-1
60,595,362,CASH_IN,916.23,2021-01-01T00:00:00Z,False,-1
61,684,345,CASH_IN,117.72,2021-01-01T00:00:00Z,False,-1
62,756,969,TRANSFER,843.28,2021-01-01T00:00:00Z,False,-1
63,170,230,CASH_OUT,863.58,2021-01-01T00:00:00Z,False,-1
64,691,276,PAYMENT,130.51,2021-01-01T00:00:00Z,False,-1
65,189,358,TRANSFER,335.98,2021-01-01T00:00:00Z,False,-1
66,745,528,CASH_OUT,514.55,2021-01-01T00:00:00Z,False,-1
67,767,823,TRANSFER,157.13,2021-01-01T00:00:00Z,False,-1
68,605,556,CASH_OUT,210.88,2021-01-01T00:00:00Z,False,-1
69,100,270,TRANSFER,416.03,2021-01-01T00:00:00Z,False,-1
70,110,582,TRANSFER,232.74,2021-01-01T00:00:00Z,False,-1
71,563,274,TRANSFER,341.95,2021-01-01T00:00:00Z,False,-1
72,424,60,CASH_OUT,870.0,2021-01-01T00:00:00Z,False,-1
73,176,667,TRANSFER,308.72,2021-01-01T00:00:00Z,False,-1
74,9,905,CASH_OUT,539.89,2021-01-01T00:00:00Z,False,-1
75,129,225,CASH_OUT,237.58,2021-01-01T00:00:00Z,False,-1
76,589,404,DEPOSIT,231.16,2021-01-01T00:00:00Z,False,-1
77,98,844,PAYMENT,661.88,2021-01-01T00:00:00Z,False,-1
78,196,476,TRANSFER,430.66,2021-01-01T00:00:00Z,False,-1
79,124,357,TRANSFER,300.64,2021-01-01T00:00:00Z,False,-1
80,555,257,PAYMENT,625.41,2021-01-01T00:00:00Z,False,-1
81,470,231,TRANSFER,115.16,2021-01-01T00:00:00Z,False,-1
82,40,365,DEPOSIT,932.27,2021-01-01T00:00:00Z,False,-1
83,460,152,TRANSFER,284.45,2021-01-01T00:00:00Z,False,-1
84,220,244,CASH_IN,323.06,2021-01-01T00:00:00Z,False,-1
85,884,900,TRANSFER,883.26,2021-01-01T00:00:00Z,False,-1
86,572,369,DEPOSIT,381.94,2021-01-01T00:00:00Z,False,-1
87,165,535,CASH_OUT,772.53,2021-01-01T00:00:00Z,False,-1
88,734,908,CASH_IN,621.69,2021-01-01T00:00:00Z,False,-1
89,753,319,CASH_OUT,171.67,2021-01-01T00:00:00Z,True,0
90,516,606,CASH_OUT,165.63,2021-01-01T00:00:00Z,True,1
91,799,128,TRANSFER,106.64,2021-01-01T00:00:00Z,False,-1
92,522,193,TRANSFER,300.76,2021-01-01T00:00:00Z,False,-1
93,614,769,CASH_OUT,969.11,2021-01-01T00:00:00Z,False,-1
94,585,321,DEPOSIT,218.71,2021-01-01T00:00:00Z,False,-1
95,649,629,TRANSFER,730.35,2021-01-01T00:00:00Z,False,-1
96,80,992,TRANSFER,876.1,2021-01-01T00:00:00Z,False,-1
97,966,989,CASH_IN,408.74,2021-01-01T00:00:00Z,False,-1
98,878,955,CASH_IN,331.07,2021-01-01T00:00:00Z,False,-1
99,237,218,TRANSFER,976.07,2021-01-01T00:00:00Z,False,-1
100,215,266,TRANSFER,906.6,2021-01-01T00:00:00Z,False,-1
101,797,939,TRANSFER,283.75,2021-01-01T00:00:00Z,False,-1
102,874,880,CASH_OUT,165.02,2021-01-01T00:00:00Z,False,-1
103,724,986,PAYMENT,880.0,2021-01-01T00:00:00Z,False,-1
104,166,82,TRANSFER,711.98,2021-01-01T00:00:00Z,False,-1
105,486,152,TRANSFER,407.77,2021-01-01T00:00:00Z,False,-1
106,845,924,DEPOSIT,344.56,2021-01-01T00:00:00Z,False,-1
107,35,977,PAYMENT,689.04,2021-01-01T00:00:00Z,False,-1
108,971,891,CASH_IN,482.63,2021-01-01T00:00:00Z,False,-1
109,707,960,CASH_OUT,132.61,2021-01-01T00:00:00Z,False,-1
110,920,982,PAYMENT,623.24,2021-01-01T00:00:00Z,False,-1
111,763,978,CASH_OUT,557.58,2021-01-01T00:00:00Z,False,-1
112,661,266,TRANSFER,677.35,2021-01-01T00:00:00Z,False,-1
113,986,540,CASH_OUT,746.15,2021-01-01T00:00:00Z,False,-1
114,689,539,TRANSFER,788.44,2021-01-01T00:00:00Z,False,-1
115,134,393,PAYMENT,421.2,2021-01-01T00:00:00Z,False,-1
116,420,953,DEPOSIT,130.35,2021-01-01T00:00:00Z,True,3
117,981,584,CASH_IN,554.85,2021-01-01T00:00:00Z,False,-1
118,181,346,TRANSFER,104.44,2021-01-01T00:00:00Z,False,-1
119,736,891,CASH_IN,218.97,2021-01-01T00:00:00Z,False,-1
120,41,454,TRANSFER,176.57,2021-01-01T00:00:00Z,False,-1
121,827,981,DEPOSIT,787.89,2021-01-01T00:00:00Z,False,-1
122,178,935,TRANSFER,896.74,2021-01-01T00:00:00Z,False,-1
123,807,730,CASH_IN,946.79,2021-01-01T00:00:00Z,False,-1
124,34,213,CASH_IN,166.24,2021-01-01T00:00:00Z,False,-1
125,524,200,PAYMENT,253.91,2021-01-01T00:00:00Z,False,-1
126,611,385,TRANSFER,766.5,2021-01-01T00:00:00Z,False,-1
127,996,316,TRANSFER,420.84,2021-01-01T00:00:00Z,False,-1
128,662,83,TRANSFER,231.28,2021-01-01T00:00:00Z,False,-1
129,114,295,CASH_IN,515.95,2021-01-01T00:00:00Z,False,-1
130,426,399,TRANSFER,124.72,2021-01-01T00:00:00Z,False,-1
131,43,542,PAYMENT,486.44,2021-01-01T00:00:00Z,False,-1
132,558,330,DEBIT,702.8,2021-01-01T00:00:00Z,False,-1
133,69,590,TRANSFER,801.09,2021-01-01T00:00:00Z,False,-1
134,642,327,CASH_IN,635.82,2021-01-01T00:00:00Z,False,-1
135,118,993,TRANSFER,947.46,2021-01-01T00:00:00Z,False,-1
136,197,300,CASH_IN,383.26,2021-01-01T00:00:00Z,False,-1
137,564,193,TRANSFER,464.66,2021-01-01T00:00:00Z,False,-1
138,159,340,TRANSFER,995.41,2021-01-01T00:00:00Z,False,-1
139,67,320,CASH_OUT,441.19,2021-01-01T00:00:00Z,False,-1
140,294,273,TRANSFER,112.84,2021-01-01T00:00:00Z,False,-1
141,960,997,CASH_OUT,943.32,2021-01-01T00:00:00Z,False,-1
142,980,194,PAYMENT,731.22,2021-01-01T00:00:00Z,False,-1
143,600,149,TRANSFER,919.76,2021-01-01T00:00:00Z,False,-1
144,153,370,CASH_IN,935.35,2021-01-01T00:00:00Z,False,-1
145,434,33,TRANSFER,246.44,2021-01-01T00:00:00Z,False,-1
146,146,281,PAYMENT,743.66,2021-01-01T00:00:00Z,False,-1
147,950,913,CASH_IN,543.08,2021-01-02T00:00:00Z,False,-1
148,429,111,TRANSFER,596.44,2021-01-02T00:00:00Z,False,-1
149,776,433,DEBIT,829.7,2021-01-02T00:00:00Z,False,-1
150,545,420,CASH_OUT,609.91,2021-01-02T00:00:00Z,False,-1
151,615,236,TRANSFER,312.75,2021-01-02T00:00:00Z,False,-1
152,752,943,PAYMENT,605.74,2021-01-02T00:00:00Z,False,-1
153,408,29,TRANSFER,323.55,2021-01-02T00:00:00Z,False,-1
154,141,827,CASH_OUT,195.35,2021-01-02T00:00:00Z,False,-1
155,425,282,TRANSFER,780.9,2021-01-02T00:00:00Z,False,-1
156,811,864,CASH_OUT,570.54,2021-01-02T00:00:00Z,False,-1
157,103,976,PAYMENT,493.53,2021-01-02T00:00:00Z,False,-1
158,316,237,DEPOSIT,193.69,2021-01-02T00:00:00Z,False,-1
159,177,819,PAYMENT,566.75,2021-01-02T00:00:00Z,False,-1
160,632,610,TRANSFER,640.22,2021-01-02T00:00:00Z,False,-1
161,523,190,TRANSFER,601.88,2021-01-02T00:00:00Z,False,-1
162,684,96,DEPOSIT,193.06,2021-01-02T00:00:00Z,False,-1
163,701,111,TRANSFER,343.79,2021-01-02T00:00:00Z,False,-1
164,158,364,TRANSFER,562.85,2021-01-02T00:00:00Z,False,-1
165,857,248,TRANSFER,764.66,2021-01-02T00:00:00Z,False,-1
166,862,817,TRANSFER,486.2,2021-01-02T00:00:00Z,False,-1
167,18,768,DEPOSIT,232.94,2021-01-02T00:00:00Z,False,-1
168,869,526,CASH_IN,317.76,2021-01-02T00:00:00Z,False,-1
169,700,938,DEBIT,758.02,2021-01-02T00:00:00Z,False,-1
170,820,862,TRANSFER,572.06,2021-01-02T00:00:00Z,False,-1
171,570,442,TRANSFER,875.97,2021-01-02T00:00:00Z,False,-1
172,455,94,CASH_OUT,893.78,2021-01-02T00:00:00Z,False,-1
173,456,120,PAYMENT,133.65,2021-01-02T00:00:00Z,False,-1
174,157,233,TRANSFER,256.65,2021-01-02T00:00:00Z,False,-1
175,187,981,DEBIT,907.4,2021-01-02T00:00:00Z,False,-1
176,90,893,PAYMENT,263.7,2021-01-02T00:00:00Z,False,-1
177,741,390,TRANSFER,840.37,2021-01-02T00:00:00Z,False,-1
178,121,986,TRANSFER,408.24,2021-01-02T00:00:00Z,False,-1
179,999,910,TRANSFER,263.14,2021-01-02T00:00:00Z,False,-1
180,713,183,CASH_OUT,161.45,2021-01-02T00:00:00Z,False,-1
181,62,316,TRANSFER,183.33,2021-01-02T00:00:00Z,False,-1
182,905,653,CASH_OUT,300.12,2021-01-02T00:00:00Z,False,-1
183,105,255,CASH_OUT,594.53,2021-01-02T00:00:00Z,False,-1
184,896,981,TRANSFER,421.37,2021-01-02T00:00:00Z,False,-1
185,410,207,TRANSFER,903.39,2021-01-02T00:00:00Z,False,-1
186,438,545,TRANSFER,773.02,2021-01-02T00:00:00Z,False,-1
187,506,122,PAYMENT,685.39,2021-01-02T00:00:00Z,False,-1
188,675,882,TRANSFER,339.9,2021-01-02T00:00:00Z,False,-1
189,975,95,PAYMENT,397.26,2021-01-02T00:00:00Z,False,-1
190,974,681,TRANSFER,181.93,2021-01-02T00:00:00Z,False,-1
191,106,556,CASH_IN,187.45,2021-01-02T00:00:00Z,False,-1
192,664,982,CASH_OUT,397.21,2021-01-02T00:00:00Z,False,-1
193,850,446,TRANSFER,423.92,2021-01-02T00:00:00Z,False,-1
194,952,484,DEBIT,330.15,2021-01-02T00:00:00Z,False,-1
195,785,858,CASH_IN,741.83,2021-01-02T00:00:00Z,False,-1
196,634,959,TRANSFER,385.9,2021-01-02T00:00:00Z,False,-1
197,666,641,DEPOSIT,328.23,2021-01-02T00:00:00Z,False,-1
198,26,894,CASH_IN,195.71,2021-01-02T00:00:00Z,False,-1
199,781,890,TRANSFER,509.41,2021-01-02T00:00:00Z,False,-1
200,39,778,DEPOSIT,779.45,2021-01-02T00:00:00Z,False,-1
201,513,378,TRANSFER,397.51,2021-01-02T00:00:00Z,False,-1
202,876,970,TRANSFER,545.99,2021-01-02T00:00:00Z,False,-1
203,637,984,TRANSFER,628.73,2021-01-02T00:00:00Z,False,-1
204,494,209,TRANSFER,262.38,2021-01-02T00:00:00Z,False,-1
205,5,353,TRANSFER,503.14,2021-01-02T00:00:00Z,False,-1
206,183,210,TRANSFER,915.91,2021-01-02T00:00:00Z,False,-1
207,477,84,TRANSFER,290.54,2021-01-02T00:00:00Z,False,-1
208,87,454,PAYMENT,379.28,2021-01-02T00:00:00Z,False,-1
209,954,498,PAYMENT,286.89,2021-01-02T00:00:00Z,False,-1
210,247,394,CASH_OUT,860.61,2021-01-02T00:00:00Z,False,-1
211,559,105,CASH_OUT,344.09,2021-01-02T00:00:00Z,False,-1
212,747,948,PAYMENT,739.12,2021-01-02T00:00:00Z,False,-1
213,125,836,CASH_OUT,856.27,2021-01-02T00:00:00Z,False,-1
214,951,353,CASH_IN,166.58,2021-01-02T00:00:00Z,False,-1
215,761,919,PAYMENT,350.96,2021-01-02T00:00:00Z,False,-1
216,126,812,PAYMENT,145.94,2021-01-02T00:00:00Z,False,-1
217,197,964,TRANSFER,804.42,2021-01-02T00:00:00Z,False,-1
218,726,776,PAYMENT,345.19,2021-01-02T00:00:00Z,False,-1
219,441,187,TRANSFER,651.22,2021-01-02T00:00:00Z,False,-1
220,718,588,PAYMENT,646.84,2021-01-02T00:00:00Z,False,-1
221,44,836,TRANSFER,822.01,2021-01-02T00:00:00Z,False,-1
222,388,217,CASH_OUT,708.97,2021-01-02T00:00:00Z,False,-1
223,793,246,CASH_IN,910.72,2021-01-02T00:00:00Z,False,-1
224,136,94,CASH_OUT,141.52,2021-01-02T00:00:00Z,False,-1
225,52,280,CASH_IN,498.0,2021-01-02T00:00:00Z,False,-1
226,423,173,PAYMENT,133.63,2021-01-02T00:00:00Z,False,-1
227,220,222,CASH_OUT,539.74,2021-01-02T00:00:00Z,False,-1
228,744,251,CASH_OUT,805.6,2021-01-02T00:00:00Z,False,-1
229,901,981,TRANSFER,385.09,2021-01-02T00:00:00Z,False,-1
230,138,663,TRANSFER,423.24,2021-01-02T00:00:00Z,False,-1
231,867,931,TRANSFER,412.02,2021-01-02T00:00:00Z,False,-1
232,702,259,TRANSFER,738.51,2021-01-02T00:00:00Z,False,-1
233,923,343,TRANSFER,270.48,2021-01-02T00:00:00Z,False,-1
234,176,298,PAYMENT,901.69,2021-01-02T00:00:00Z,False,-1
235,561,414,CASH_IN,447.57,2021-01-02T00:00:00Z,False,-1
236,849,818,CASH_OUT,107.41,2021-01-02T00:00:00Z,False,-1
237,31,624,CASH_IN,518.5,2021-01-02T00:00:00Z,False,-1
238,99,902,DEBIT,893.77,2021-01-02T00:00:00Z,False,-1
239,733,674,PAYMENT,449.05,2021-01-02T00:00:00Z,False,-1
240,402,328,CASH_IN,970.11,2021-01-02T00:00:00Z,False,-1
241,823,981,CASH_OUT,669.94,2021-01-02T00:00:00Z,False,-1
242,188,236,TRANSFER,966.97,2021-01-02T00:00:00Z,False,-1
243,478,405,TRANSFER,585.65,2021-01-02T00:00:00Z,False,-1
244,91,949,CASH_OUT,912.05,2021-01-02T00:00:00Z,False,-1
245,881,98,CASH_IN,181.35,2021-01-02T00:00:00Z,False,-1
246,13,220,TRANSFER,726.79,2021-01-02T00:00:00Z,False,-1
247,730,609,TRANSFER,835.77,2021-01-02T00:00:00Z,False,-1
248,806,931,TRANSFER,631.8,2021-01-02T00:00:00Z,False,-1
249,803,376,TRANSFER,834.06,2021-01-02T00:00:00Z,False,-1
250,808,193,TRANSFER,281.8,2021-01-02T00:00:00Z,False,-1
251,834,817,TRANSFER,963.28,2021-01-02T00:00:00Z,False,-1
252,512,194,PAYMENT,119.63,2021-01-02T00:00:00Z,False,-1
253,894,648,PAYMENT,265.91,2021-01-02T00:00:00Z,False,-1
254,835,108,CASH_OUT,713.87,2021-01-02T00:00:00Z,False,-1
255,19,912,PAYMENT,683.53,2021-01-02T00:00:00Z,False,-1
256,868,862,CASH_IN,254.2,2021-01-02T00:00:00Z,False,-1
257,133,673,TRANSFER,836.16,2021-01-02T00:00:00Z,False,-1
258,25,322,CASH_OUT,664.22,2021-01-02T00:00:00Z,False,-1
259,476,148,DEPOSIT,851.09,2021-01-02T00:00:00Z,False,-1
260,585,229,DEPOSIT,858.85,2021-01-02T00:00:00Z,False,-1
261,988,707,DEPOSIT,555.12,2021-01-02T00:00:00Z,False,-1
262,865,235,TRANSFER,614.92,2021-01-02T00:00:00Z,False,-1
263,646,741,DEBIT,253.41,2021-01-02T00:00:00Z,False,-1
264,546,135,CASH_IN,980.11,2021-01-02T00:00:00Z,False,-1
265,158,337,CASH_IN,721.81,2021-01-02T00:00:00Z,False,-1
266,531,213,TRANSFER,442.74,2021-01-02T00:00:00Z,False,-1
267,593,167,TRANSFER,744.9,2021-01-02T00:00:00Z,False,-1
268,408,347,PAYMENT,940.04,2021-01-02T00:00:00Z,False,-1
269,711,355,DEPOSIT,807.43,2021-01-02T00:00:00Z,False,-1
270,157,356,TRANSFER,434.36,2021-01-02T00:00:00Z,False,-1
271,473,567,TRANSFER,137.6,2021-01-02T00:00:00Z,False,-1
272,579,85,PAYMENT,673.84,2021-01-02T00:00:00Z,False,-1
273,514,25,TRANSFER,594.26,2021-01-02T00:00:00Z,False,-1
274,671,936,DEPOSIT,794.86,2021-01-02T00:00:00Z,False,-1
275,524,2,CASH_OUT,648.47,2021-01-02T00:00:00Z,False,-1
276,703,373,TRANSFER,920.79,2021-01-02T00:00:00Z,False,-1
277,142,853,CASH_OUT,425.79,2021-01-02T00:00:00Z,False,-1
278,12,859,TRANSFER,758.59,2021-01-02T00:00:00Z,False,-1
279,875,566,TRANSFER,960.61,2021-01-02T00:00:00Z,False,-1
280,567,200,TRANSFER,167.32,2021-01-02T00:00:00Z,False,-1
281,27,485,TRANSFER,784.32,2021-01-02T00:00:00Z,False,-1
282,505,218,TRANSFER,411.36,2021-01-02T00:00:00Z,False,-1
283,620,926,CASH_IN,154.83,2021-01-02T00:00:00Z,False,-1
284,906,935,DEBIT,364.21,2021-01-02T00:00:00Z,False,-1
285,743,791,TRANSFER,273.96,2021-01-02T00:00:00Z,False,-1
286,129,719,CASH_OUT,488.39,2021-01-02T00:00:00Z,False,-1
287,520,219,CASH_OUT,608.95,2021-01-02T00:00:00Z,False,-1
288,847,688,CASH_OUT,447.26,2021-01-02T00:00:00Z,False,-1
289,489,422,DEPOSIT,640.91,2021-01-02T00:00:00Z,False,-1
290,844,460,PAYMENT,948.08,2021-01-02T00:00:00Z,False,-1
291,437,263,CASH_IN,720.14,2021-01-02T00:00:00Z,False,-1
292,463,206,DEPOSIT,349.83,2021-01-02T00:00:00Z,False,-1
293,164,664,TRANSFER,1052.17,2021-01-02T00:00:00Z,False,-1
294,229,203,TRANSFER,437.74,2021-01-02T00:00:00Z,False,-1
295,53,633,TRANSFER,859.12,2021-01-02T00:00:00Z,False,-1
296,789,999,DEPOSIT,432.55,2021-01-02T00:00:00Z,False,-1
297,757,769,CASH_OUT,653.12,2021-01-02T00:00:00Z,False,-1
298,246,314,TRANSFER,250.27,2021-01-02T00:00:00Z,False,-1
299,540,223,TRANSFER,584.44,2021-01-02T00:00:00Z,False,-1
300,92,808,CASH_OUT,317.34,2021-01-02T00:00:00Z,False,-1
301,730,663,TRANSFER,102.55,2021-01-02T00:00:00Z,True,2
302,648,911,CASH_OUT,452.88,2021-01-02T00:00:00Z,False,-1
303,709,651,TRANSFER,509.1,2021-01-02T00:00:00Z,False,-1
304,530,143,TRANSFER,561.27,2021-01-02T00:00:00Z,False,-1
305,619,286,PAYMENT,206.57,2021-01-02T00:00:00Z,False,-1
306,558,263,CASH_IN,737.52,2021-01-03T00:00:00Z,False,-1
307,404,254,CASH_OUT,321.56,2021-01-03T00:00:00Z,False,-1
308,770,860,TRANSFER,693.66,2021-01-03T00:00:00Z,False,-1
309,580,219,CASH_IN,823.82,2021-01-03T00:00:00Z,False,-1
310,657,727,TRANSFER,284.48,2021-01-03T00:00:00Z,False,-1
311,812,788,DEPOSIT,455.13,2021-01-03T00:00:00Z,False,-1
312,601,879,TRANSFER,376.18,2021-01-03T00:00:00Z,False,-1
313,51,290,CASH_OUT,475.36,2021-01-03T00:00:00Z,False,-1
314,171,654,CASH_IN,914.68,2021-01-03T00:00:00Z,False,-1
315,129,251,PAYMENT,250.84,2021-01-03T00:00:00Z,False,-1
316,704,408,DEPOSIT,761.21,2021-01-03T00:00:00Z,False,-1
317,188,236,TRANSFER,639.48,2021-01-03T00:00:00Z,False,-1
318,415,341,TRANSFER,788.28,2021-01-03T00:00:00Z,False,-1
319,410,20,CASH_OUT,796.52,2021-01-03T00:00:00Z,False,-1
320,818,446,TRANSFER,232.1,2021-01-03T00:00:00Z,False,-1
321,186,727,PAYMENT,562.56,2021-01-03T00:00:00Z,False,-1
322,4,918,TRANSFER,806.24,2021-01-03T00:00:00Z,False,-1
323,439,185,CASH_OUT,685.61,2021-01-03T00:00:00Z,False,-1
324,443,50,CASH_IN,377.42,2021-01-03T00:00:00Z,False,-1
325,10,984,CASH_IN,202.74,2021-01-03T00:00:00Z,False,-1
326,846,712,TRANSFER,226.65,2021-01-03T00:00:00Z,False,-1
327,20,291,CASH_IN,520.51,2021-01-03T00:00:00Z,False,-1
328,17,999,PAYMENT,535.03,2021-01-03T00:00:00Z,False,-1
329,454,41,CASH_IN,632.19,2021-01-03T00:00:00Z,False,-1
330,784,156,CASH_OUT,558.71,2021-01-03T00:00:00Z,False,-1
331,466,335,TRANSFER,745.46,2021-01-03T00:00:00Z,False,-1
332,602,539,TRANSFER,483.89,2021-01-03T00:00:00Z,False,-1
333,104,299,DEBIT,225.98,2021-01-03T00:00:00Z,False,-1
334,962,993,TRANSFER,537.96,2021-01-03T00:00:00Z,False,-1
335,961,864,TRANSFER,932.52,2021-01-03T00:00:00Z,False,-1
336,859,749,CASH_OUT,358.13,2021-01-03T00:00:00Z,False,-1
337,678,866,TRANSFER,779.55,2021-01-03T00:00:00Z,False,-1
338,528,518,CASH_OUT,175.77,2021-01-03T00:00:00Z,False,-1
339,566,55,TRANSFER,508.45,2021-01-03T00:00:00Z,False,-1
340,464,523,TRANSFER,520.11,2021-01-03T00:00:00Z,False,-1
341,496,369,DEBIT,617.23,2021-01-03T00:00:00Z,False,-1
342,534,100,PAYMENT,409.63,2021-01-03T00:00:00Z,False,-1
343,499,296,DEPOSIT,768.61,2021-01-03T00:00:00Z,False,-1
344,509,360,TRANSFER,164.17,2021-01-03T00:00:00Z,False,-1
345,612,107,DEPOSIT,201.39,2021-01-03T00:00:00Z,False,-1
346,420,251,DEBIT,425.53,2021-01-03T00:00:00Z,False,-1
347,156,166,TRANSFER,563.43,2021-01-03T00:00:00Z,False,-1
348,76,354,CASH_IN,696.33,2021-01-03T00:00:00Z,False,-1
349,411,46,CASH_OUT,310.7,2021-01-03T00:00:00Z,False,-1
350,568,309,TRANSFER,661.85,2021-01-03T00:00:00Z,False,-1
351,985,655,CASH_OUT,276.27,2021-01-03T00:00:00Z,False,-1
352,437,234,CASH_OUT,133.87,2021-01-03T00:00:00Z,False,-1
353,599,35,PAYMENT,580.18,2021-01-03T00:00:00Z,False,-1
354,427,200,TRANSFER,923.39,2021-01-03T00:00:00Z,False,-1
355,139,184,PAYMENT,203.28,2021-01-03T00:00:00Z,False,-1
356,934,982,CASH_OUT,558.66,2021-01-03T00:00:00Z,False,-1
357,180,500,CASH_OUT,733.63,2021-01-03T00:00:00Z,False,-1
358,824,260,CASH_IN,743.67,2021-01-03T00:00:00Z,False,-1
359,624,691,PAYMENT,813.62,2021-01-03T00:00:00Z,False,-1
360,141,398,TRANSFER,292.53,2021-01-03T00:00:00Z,False,-1
361,157,356,TRANSFER,641.24,2021-01-03T00:00:00Z,False,-1
362,117,578,TRANSFER,1061.29,2021-01-03T00:00:00Z,False,-1
363,367,259,TRANSFER,218.84,2021-01-03T00:00:00Z,False,-1
364,548,127,TRANSFER,511.56,2021-01-03T00:00:00Z,False,-1
365,863,933,CASH_OUT,589.51,2021-01-03T00:00:00Z,False,-1
366,47,857,CASH_OUT,515.53,2021-01-03T00:00:00Z,False,-1
367,77,385,TRANSFER,425.79,2021-01-03T00:00:00Z,False,-1
368,746,176,TRANSFER,560.14,2021-01-03T00:00:00Z,False,-1
369,89,413,CASH_IN,740.8,2021-01-03T00:00:00Z,False,-1
370,469,103,PAYMENT,743.93,2021-01-03T00:00:00Z,False,-1
371,94,455,TRANSFER,118.6,2021-01-03T00:00:00Z,False,-1
372,450,200,CASH_OUT,296.37,2021-01-03T00:00:00Z,False,-1
373,453,328,PAYMENT,285.06,2021-01-03T00:00:00Z,False,-1
